Category,Url,Product Title,SKU,Price,Save percent,Product list price,Image url,Product details,UPC,Collection,Available Options,Manufacturer Resources,Product Gallery,About the Manufacturer
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8776-stark-new-27-1-8-x-66-1-8-inch-furniture-panel-back-to-wall-version-for-700334000000090-bathtub.html,DURAVIT ST877608282 STARK NEW 27-1/8 X 66-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700334000000090 BATHTUB,ST877608282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8776 Stark New 27-1/8 x 66-1/8 Inch Furniture Panel Back-to-Wall Version for 700334000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		27-1/8 x 66-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700334000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST877600505
		Brushed Oak (Real Wood Veneer): ST877601212
		American Walnut (Real Wood Veneer): ST877601313
		Terra (Decor): ST877601414
		Macassar (Real Wood Veneer): ST877602424
		American Cherry Tree (Real Wood Veneer): ST877602626
		Pine Silver (Decor): ST877603131
		Basalt Matte (Decor): ST877604343
		Graphite Matte (Decor): ST877604949
		Pine Terra (Decor): ST877605151
		European Oak (Decor): ST877605252
		Chestnut Dark (Decor): ST877605353
		Brushed Walnut (Real Wood Veneer): ST877606969
		Mediterranean Oak (Real Wood Veneer): ST877607171
		Brushed Dark Oak (Real Wood Veneer): ST877607272
		Ticino Cherry Tree (Decor): ST877607373
		Natural Walnut (Decor): ST877607979
		White Acrylic: ST877608282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST877600505 ST877601212 ST877601313 ST877601414 ST877602424 ST877602626 ST877603131 ST877604343 ST877604949 ST877605151 ST877605252 ST877605353 ST877606969 ST877607171 ST877607272 ST877607373 ST877607979 ST877608282",04021534647192,Starck,"ST877608282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8777-stark-new-29-1-8-x-66-1-8-inch-furniture-panel-back-to-wall-version-for-700335000000090-bathtub.html,DURAVIT ST877708282 STARK NEW 29-1/8 X 66-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700335000000090 BATHTUB,ST877708282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8777 Stark New 29-1/8 x 66-1/8 Inch Furniture Panel Back-to-Wall Version for 700335000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		29-1/8 x 66-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700335000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST877700505
		Brushed Oak (Real Wood Veneer): ST877701212
		American Walnut (Real Wood Veneer): ST877701313
		Terra (Decor): ST877701414
		Macassar (Real Wood Veneer): ST877702424
		American Cherry Tree (Real Wood Veneer): ST877702626
		Pine Silver (Decor): ST877703131
		Basalt Matte (Decor): ST877704343
		Graphite Matte (Decor): ST877704949
		Pine Terra (Decor): ST877705151
		European Oak (Decor): ST877705252
		Chestnut Dark (Decor): ST877705353
		Brushed Walnut (Real Wood Veneer): ST877706969
		Mediterranean Oak (Real Wood Veneer): ST877707171
		Brushed Dark Oak (Real Wood Veneer): ST877707272
		Ticino Cherry Tree (Decor): ST877707373
		Natural Walnut (Decor): ST877707979
		White Acrylic: ST877708282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST877700505 ST877701212 ST877701313 ST877701414 ST877702424 ST877702626 ST877703131 ST877704343 ST877704949 ST877705151 ST877705252 ST877705353 ST877706969 ST877707171 ST877707272 ST877707373 ST877707979 ST877708282",04021534647352,Starck,"ST877708282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8778-stark-new-31-1-2-x-70-1-8-inch-furniture-panel-back-to-wall-version-for-700338000000090-bathtub.html,DURAVIT ST877808282 STARK NEW 31-1/2 X 70-1/8 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700338000000090 BATHTUB,ST877808282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/69/82-25.jpg,"Duravit ST8778 Stark New 31-1/2 x 70-1/8 Inch Furniture Panel Back-to-Wall Version for 700338000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		31-1/2 x 70-1/8 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700338000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST877800505
		Brushed Oak (Real Wood Veneer): ST877801212
		American Walnut (Real Wood Veneer): ST877801313
		Terra (Decor): ST877801414
		Macassar (Real Wood Veneer): ST877802424
		American Cherry Tree (Real Wood Veneer): ST877802626
		Pine Silver (Decor): ST877803131
		Basalt Matte (Decor): ST877804343
		Graphite Matte (Decor): ST877804949
		Pine Terra (Decor): ST877805151
		European Oak (Decor): ST877805252
		Chestnut Dark (Decor): ST877805353
		Brushed Walnut (Real Wood Veneer): ST877806969
		Mediterranean Oak (Real Wood Veneer): ST877807171
		Brushed Dark Oak (Real Wood Veneer): ST877807272
		Ticino Cherry Tree (Decor): ST877807373
		Natural Walnut (Decor): ST877807979
		White Acrylic: ST877808282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST877800505 ST877801212 ST877801313 ST877801414 ST877802424 ST877802626 ST877803131 ST877804343 ST877804949 ST877805151 ST877805252 ST877805353 ST877806969 ST877807171 ST877807272 ST877807373 ST877807979 ST877808282",04021534647512,Starck,"ST877808282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8780-stark-new-27-1-8-x-62-5-8-inch-furniture-panel-for-corner-right-for-700333000000090-bathtub.html,DURAVIT ST878008282 STARK NEW 27-1/8 X 62-5/8 INCH FURNITURE PANEL FOR CORNER RIGHT FOR 700333000000090 BATHTUB,ST878008282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/82-26.jpg,"Duravit ST8780 Stark New 27-1/8 x 62-5/8 Inch Furniture Panel for Corner Right for 700333000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		27-1/8 x 62-5/8 Inch
		Furniture Panel for Corner Right
		Compatible with: 700333000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878000505
		Brushed Oak (Real Wood Veneer): ST878001212
		American Walnut (Real Wood Veneer): ST878001313
		Terra (Decor): ST878001414
		Macassar (Real Wood Veneer): ST878002424
		American Cherry Tree (Real Wood Veneer): ST878002626
		Pine Silver (Decor): ST878003131
		Basalt Matte (Decor): ST878004343
		Graphite Matte (Decor): ST878004949
		Pine Terra (Decor): ST878005151
		European Oak (Decor): ST878005252
		Chestnut Dark (Decor): ST878005353
		Brushed Walnut (Real Wood Veneer): ST878006969
		Mediterranean Oak (Real Wood Veneer): ST878007171
		Brushed Dark Oak (Real Wood Veneer): ST878007272
		Ticino Cherry Tree (Decor): ST878007373
		Natural Walnut (Decor): ST878007979
		White Acrylic: ST878008282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878000505 ST878001212 ST878001313 ST878001414 ST878002424 ST878002626 ST878003131 ST878004343 ST878004949 ST878005151 ST878005252 ST878005353 ST878006969 ST878007171 ST878007272 ST878007373 ST878007979 ST878008282",04021534647673,Starck,"ST878008282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/82-26.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8781-stark-new-27-1-8-x-66-1-2-inch-furniture-panel-for-corner-right-for-700334000000090-bathtub.html,DURAVIT ST878108282 STARK NEW 27-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER RIGHT FOR 700334000000090 BATHTUB,ST878108282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/82-26.jpg,"Duravit ST8781 Stark New 27-1/8 x 66-1/2 Inch Furniture Panel for Corner Right for 700334000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		27-1/8 x 66-1/2 Inch
		Furniture Panel for Corner Right
		Compatible with: 700334000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878100505
		Brushed Oak (Real Wood Veneer): ST878101212
		American Walnut (Real Wood Veneer): ST878101313
		Terra (Decor): ST878101414
		Macassar (Real Wood Veneer): ST878102424
		American Cherry Tree (Real Wood Veneer): ST878102626
		Pine Silver (Decor): ST878103131
		Basalt Matte (Decor): ST878104343
		Graphite Matte (Decor): ST878104949
		Pine Terra (Decor): ST878105151
		European Oak (Decor): ST878105252
		Chestnut Dark (Decor): ST878105353
		Brushed Walnut (Real Wood Veneer): ST878106969
		Mediterranean Oak (Real Wood Veneer): ST878107171
		Brushed Dark Oak (Real Wood Veneer): ST878107272
		Ticino Cherry Tree (Decor): ST878107373
		Natural Walnut (Decor): ST878107979
		White Acrylic: ST878108282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878100505 ST878101212 ST878101313 ST878101414 ST878102424 ST878102626 ST878103131 ST878104343 ST878104949 ST878105151 ST878105252 ST878105353 ST878106969 ST878107171 ST878107272 ST878107373 ST878107979 ST878108282",04021534647833,Starck,"ST878108282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/82-26.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8782-stark-new-29-1-8-x-66-1-2-inch-furniture-panel-for-corner-right-for-700335000000090-bathtub.html,DURAVIT ST878208282 STARK NEW 29-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER RIGHT FOR 700335000000090 BATHTUB,ST878208282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/82-26.jpg,"Duravit ST8782 Stark New 29-1/8 x 66-1/2 Inch Furniture Panel for Corner Right for 700335000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		29-1/8 x 66-1/2 Inch
		Furniture Panel for Corner Right
		Compatible with: 700335000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878200505
		Brushed Oak (Real Wood Veneer): ST878201212
		American Walnut (Real Wood Veneer): ST878201313
		Terra (Decor): ST878201414
		Macassar (Real Wood Veneer): ST878202424
		American Cherry Tree (Real Wood Veneer): ST878202626
		Pine Silver (Decor): ST878203131
		Basalt Matte (Decor): ST878204343
		Graphite Matte (Decor): ST878204949
		Pine Terra (Decor): ST878205151
		European Oak (Decor): ST878205252
		Chestnut Dark (Decor): ST878205353
		Brushed Walnut (Real Wood Veneer): ST878206969
		Mediterranean Oak (Real Wood Veneer): ST878207171
		Brushed Dark Oak (Real Wood Veneer): ST878207272
		Ticino Cherry Tree (Decor): ST878207373
		Natural Walnut (Decor): ST878207979
		White Acrylic: ST878208282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878200505 ST878201212 ST878201313 ST878201414 ST878202424 ST878202626 ST878203131 ST878204343 ST878204949 ST878205151 ST878205252 ST878205353 ST878206969 ST878207171 ST878207272 ST878207373 ST878207979 ST878208282",04021534647994,Starck,"ST878208282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/82-26.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8783-stark-new-31-1-8-x-70-1-2-inch-furniture-panel-for-corner-right-for-700338000000090-bathtub.html,DURAVIT ST878308282 STARK NEW 31-1/8 X 70-1/2 INCH FURNITURE PANEL FOR CORNER RIGHT FOR 700338000000090 BATHTUB,ST878308282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/82-26.jpg,"Duravit ST8783 Stark New 31-1/8 x 70-1/2 Inch Furniture Panel for Corner Right for 700338000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		31-1/8 x 70-1/2 Inch
		Furniture Panel for Corner Right
		Compatible with: 700338000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878300505
		Brushed Oak (Real Wood Veneer): ST878301212
		American Walnut (Real Wood Veneer): ST878301313
		Terra (Decor): ST878301414
		Macassar (Real Wood Veneer): ST878302424
		American Cherry Tree (Real Wood Veneer): ST878302626
		Pine Silver (Decor): ST878303131
		Basalt Matte (Decor): ST878304343
		Graphite Matte (Decor): ST878304949
		Pine Terra (Decor): ST878305151
		European Oak (Decor): ST878305252
		Chestnut Dark (Decor): ST878305353
		Brushed Walnut (Real Wood Veneer): ST878306969
		Mediterranean Oak (Real Wood Veneer): ST878307171
		Brushed Dark Oak (Real Wood Veneer): ST878307272
		Ticino Cherry Tree (Decor): ST878307373
		Natural Walnut (Decor): ST878307979
		White Acrylic: ST878308282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878300505 ST878301212 ST878301313 ST878301414 ST878302424 ST878302626 ST878303131 ST878304343 ST878304949 ST878305151 ST878305252 ST878305353 ST878306969 ST878307171 ST878307272 ST878307373 ST878307979 ST878308282",04021534648151,Starck,"ST878308282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/82-26.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8785-stark-new-27-1-8-x-62-5-8-inch-furniture-panel-for-corner-left-for-700333000000090-bathtub.html,DURAVIT ST878508282 STARK NEW 27-1/8 X 62-5/8 INCH FURNITURE PANEL FOR CORNER LEFT FOR 700333000000090 BATHTUB,ST878508282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/T/31/79.jpg,"Duravit ST8785 Stark New 27-1/8 x 62-5/8 Inch Furniture Panel for Corner Left for 700333000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		27-1/8 x 62-5/8 Inch
		Furniture Panel for Corner Left
		Compatible with: 700333000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878500505
		Brushed Oak (Real Wood Veneer): ST878501212
		American Walnut (Real Wood Veneer): ST878501313
		Terra (Decor): ST878501414
		Macassar (Real Wood Veneer): ST878502424
		American Cherry Tree (Real Wood Veneer): ST878502626
		Pine Silver (Decor): ST878503131
		Basalt Matte (Decor): ST878504343
		Graphite Matte (Decor): ST878504949
		Pine Terra (Decor): ST878505151
		European Oak (Decor): ST878505252
		Chestnut Dark (Decor): ST878505353
		Brushed Walnut (Real Wood Veneer): ST878506969
		Mediterranean Oak (Real Wood Veneer): ST878507171
		Brushed Dark Oak (Real Wood Veneer): ST878507272
		Ticino Cherry Tree (Decor): ST878507373
		Natural Walnut (Decor): ST878507979
		White Acrylic: ST878508282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878500505 ST878501212 ST878501313 ST878501414 ST878502424 ST878502626 ST878503131 ST878504343 ST878504949 ST878505151 ST878505252 ST878505353 ST878506969 ST878507171 ST878507272 ST878507373 ST878507979 ST878508282",04021534648311,Starck,"ST878508282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/85-121.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8786-stark-new-27-1-8-x-66-1-2-inch-furniture-panel-for-corner-left-for-700334000000090-bathtub.html,DURAVIT ST878608282 STARK NEW 27-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER LEFT FOR 700334000000090 BATHTUB,ST878608282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/85-121.jpg,"Duravit ST8786 Stark New 27-1/8 x 66-1/2 Inch Furniture Panel for Corner Left for 700334000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
27-1/8 x 66-1/2 Inch
		Furniture Panel for Corner Left
		Compatible with: 700334000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878600505
		Brushed Oak (Real Wood Veneer): ST878601212
		American Walnut (Real Wood Veneer): ST878601313
		Terra (Decor): ST878601414
		Macassar (Real Wood Veneer): ST878602424
		American Cherry Tree (Real Wood Veneer): ST878602626
		Pine Silver (Decor): ST878603131
		Basalt Matte (Decor): ST878604343
		Graphite Matte (Decor): ST878604949
		Pine Terra (Decor): ST878605151
		European Oak (Decor): ST878605252
		Chestnut Dark (Decor): ST878605353
		Brushed Walnut (Real Wood Veneer): ST878606969
		Mediterranean Oak (Real Wood Veneer): ST878607171
		Brushed Dark Oak (Real Wood Veneer): ST878607272
		Ticino Cherry Tree (Decor): ST878607373
		Natural Walnut (Decor): ST878607979
		White Acrylic: ST878608282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878600505 ST878601212 ST878601313 ST878601414 ST878602424 ST878602626 ST878603131 ST878604343 ST878604949 ST878605151 ST878605252 ST878605353 ST878606969 ST878607171 ST878607272 ST878607373 ST878607979 ST878608282",04021534648472,Starck,"ST878608282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/85-121.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8787-stark-new-29-1-8-x-66-1-2-inch-furniture-panel-for-corner-left-for-700335000000090-bathtub.html,DURAVIT ST878708282 STARK NEW 29-1/8 X 66-1/2 INCH FURNITURE PANEL FOR CORNER LEFT FOR 700335000000090 BATHTUB,ST878708282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/85-121.jpg,"Duravit ST8787 Stark New 29-1/8 x 66-1/2 Inch Furniture Panel for Corner Left for 700335000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		29-1/8 x 66-1/8 Inch
		Furniture Panel for Corner Left
		Compatible with: 700335000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878700505
		Brushed Oak (Real Wood Veneer): ST878701212
		American Walnut (Real Wood Veneer): ST878701313
		Terra (Decor): ST878701414
		Macassar (Real Wood Veneer): ST878702424
		American Cherry Tree (Real Wood Veneer): ST878702626
		Pine Silver (Decor): ST878703131
		Basalt Matte (Decor): ST878704343
		Graphite Matte (Decor): ST878704949
		Pine Terra (Decor): ST878705151
		European Oak (Decor): ST878705252
		Chestnut Dark (Decor): ST878705353
		Brushed Walnut (Real Wood Veneer): ST878706969
		Mediterranean Oak (Real Wood Veneer): ST878707171
		Brushed Dark Oak (Real Wood Veneer): ST878707272
		Ticino Cherry Tree (Decor): ST878707373
		Natural Walnut (Decor): ST878707979
		White Acrylic: ST878708282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878700505 ST878701212 ST878701313 ST878701414 ST878702424 ST878702626 ST878703131 ST878704343 ST878704949 ST878705151 ST878705252 ST878705353 ST878706969 ST878707171 ST878707272 ST878707373 ST878707979 ST878708282",04021534648632,Starck,"ST878708282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/85-121.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8788-stark-new-31-1-8-x-70-1-2-inch-furniture-panel-for-corner-left-for-700338000000090-bathtub.html,DURAVIT ST878808282 STARK NEW 31-1/8 X 70-1/2 INCH FURNITURE PANEL FOR CORNER LEFT FOR 700338000000090 BATHTUB,ST878808282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/W/69/85-121.jpg,"Duravit ST8788 Stark New 31-1/8 x 70-1/2 Inch Furniture Panel for Corner Left for 700338000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		31-1/8 x 70-1/2 Inch
		Furniture Panel for Corner Left
		Compatible with: 700338000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST878800505
		Brushed Oak (Real Wood Veneer): ST878801212
		American Walnut (Real Wood Veneer): ST878801313
		Terra (Decor): ST878801414
		Macassar (Real Wood Veneer): ST878802424
		American Cherry Tree (Real Wood Veneer): ST878802626
		Pine Silver (Decor): ST878803131
		Basalt Matte (Decor): ST878804343
		Graphite Matte (Decor): ST878804949
		Pine Terra (Decor): ST878805151
		European Oak (Decor): ST878805252
		Chestnut Dark (Decor): ST878805353
		Brushed Walnut (Real Wood Veneer): ST878806969
		Mediterranean Oak (Real Wood Veneer): ST878807171
		Brushed Dark Oak (Real Wood Veneer): ST878807272
		Ticino Cherry Tree (Decor): ST878807373
		Natural Walnut (Decor): ST878807979
		White Acrylic: ST878808282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Starck series: Height bathtub panel = 21 7/8"", height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. bathtub rim 1 3/8"" = 23 5/8""
SKU: ST878800505 ST878801212 ST878801313 ST878801414 ST878802424 ST878802626 ST878803131 ST878804343 ST878804949 ST878805151 ST878805252 ST878805353 ST878806969 ST878807171 ST878807272 ST878807373 ST878807979 ST878808282",04021534648793,Starck,"ST878808282
White Acrylic 
$906.38",,"https://www.kbauthority.com/images/W/69/85-121.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8902-stark-new-35-x-74-inch-furniture-panel-back-to-wall-version-for-700340000000090-bathtub.html,DURAVIT ST890208282 STARK NEW 35 X 74 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700340000000090 BATHTUB,ST890208282,$1026.73, 46%,$1900.00,https://www.kbauthority.com/images/T/21/ST890208282_Duravit.png,"Duravit ST890208282 Stark New 35 x 74 Inch Furniture Panel Back-to-Wall Version for 700340000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		35 x 74 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700340000000090 Bathtub
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST890208282",04021534648953,Starck,,,,"It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
